id,date,text,target
9105,2009-06-03,"@Sebianoti Ah its okay, i just retry it. I love kaspersky  Reported it as a bug. Gotta help these guys make these things better!",1
9106,2009-05-17,@Bettaboo Right on. You really ought to visit Arkansas - NW section has lots of hills and pretty towns! ,1
9107,2009-06-05,Excited about going to eat dinner and then going to Home Depot to look at paint for Adam's nursery! ,1
9108,2009-04-21,i can't wait for TV Hits To Come Out Tomorrow ,1
9109,2009-06-06,@ThE_ED gefeliciteerd ,1
9110,2009-04-19,@hotforwords http://twitpic.com/3ltbi - A very nice easter bunny  In german &quot;Osterhase&quot;... Happy Easter to you and your family....,1
9111,2009-04-21,"@greigematter damnit!  Oh well, will have to keep working for it ",1
9112,2009-06-03,Wow beautiful sunrise in Henderson ,1
9113,2009-04-07,@senorton waiting to hear how they'll actually want to use it. maybe i'll ask for a free copy of the mag. ,1
9114,2009-06-01,"How disappointing...I almost had a good day, but then, what a news haay || work mode wednesday..enlistment thursday, not looking forward ",1
9115,2009-06-06,@bwreckin brit u agree wit me how sweet of u ,1
9116,2009-05-09,@DarryleP LOL! I do splurge on chocolate now and then.  And I plan on splurging a little tomorrow! ,1
9117,2009-06-07,@HappyHousewife Heh..I learned something new today! ,1
9118,2009-05-10,http://twitpic.com/4ws3m - I love family guy  2 hours of work to go..,1
9119,2009-05-16,@MoocherGirl Only if I get lines. ,1
9120,2009-06-02,LOOOOOOOOOOOOOOOOOOOOOOOOOONG PROMO DAY!   ,1
9121,2009-06-02,@mapayne89 what happened to your parents?!? and I just made choc. chip cookies today.. come visit me and you can have some ,1
9122,2009-06-06,Demands the world has unlimited supply of bacon. ,1
9123,2009-05-26,"@JonathanRKnight  Jonathan, donde estas??  Your bro has turned into a Twitter junkie...me likey! ",1
9124,2009-05-28,"@coreygledhill haha, no, they're funny.  I like hearing what people reading have to say, so it's totally fine ",1
9125,2009-05-29,@maryannemcevoy  Oops!  Following you now! ,1
9126,2009-05-29,@AudreymHolmes That's Not Out For Months Over Here!! Really Wanna See It Though! Tell Me How It Is ,1
9127,2009-04-20,"For some it's time to make the donuts, for others it's time to burn off the donuts... Which are you? ",1
9128,2009-05-29,"@twizzwhizz11 Yes, The Last Lecture is a fantastic gift to give as well! ",1
9129,2009-06-03,@Pink http://bit.ly/hiyg0 via @addthis - guess it wasnt strip poker then huh ,1
9130,2009-05-29,@Reita they will come with blink 182 ,1
9131,2009-06-01,Boys just left waiting on mama. Last review day tomorrow ,1
9132,2009-06-01,@heykim okay. see two brains r better than 1. ,1
9133,2009-05-04,@gloria_hayden Welcome to Twitter!! ,1
9134,2009-05-03,Watching True Blood! ,1
9135,2009-05-09,@terrytokyo i wish we could have seen you girls today. well besides from across the crowd haah. hope you had fun ,1
9136,2009-06-05,@violetbakes Of course! Will see what I can do ,1
9137,2009-05-04,@lukeylukess u were awesome at the bull and bush the other day   cant wait to see u at the loft x,1
9138,2009-05-18,@davidwhittam yeah I'm so excited  I'm coming over for the new Play of Gillian Anderson (she's my idol) &quot;A Doll's House&quot;,1
9139,2009-05-29,"@JeremyHansen thanks, ill keep that in mind. and it looks like you're at 200. you're welcome. ",1
9140,2009-05-31,has been told that Still is the Word inspired a clairvoyant to see angels! ,1
9141,2009-06-15,@aiyamei are you ready for cake? ,1
9142,2009-06-06,@BonesFan021 She looks amazing!! So pretty ,1
9143,2009-06-07,@jojo5723 Well Im glad to have contributed to some trivia. Love to learn new stuff.. ,1
9144,2009-04-21,Monday favs a day late! Enjoy  http://tinyurl.com/cmtot9,1
9145,2009-06-01,"@supertwitt62 Doncaster is pretty cool  Next time you should go to London though, awesome city.",1
9146,2009-05-30,"@mmmj let's name it Fred. Fred, meet world. World, meet Fred. ",1
9147,2009-05-30,My fail &quot;party&quot; turned into a fun one. Yaaayyy. ,1
9148,2009-06-07,Grand Prix Over.....  Jenson Button Owned..... Again!!!!   Back To Xbox It Is Then      xx,1
9149,2009-06-07,@niftynosh Awesome beans ,1
9150,2009-06-03,"we live in a beautiful world... yeah, we do.. yeah, we do! ",1
9151,2009-05-31,groggy. leaving now. ,1
9152,2009-06-15,"Hey @CrazyEcho read my last tweet, you think Lara Croft is hot &quot;with&quot; clothes ",1
9153,2009-06-07,Great stuff @ the Pure Romance meeting!! Now headed to O'Charley's with the fam ,1
9154,2009-06-03,"About a million engineers are standing around this digital projector all stumped at what the problem is, need to put thinking cap on ",1
9155,2009-06-01,@1sweetwhirl @Nurul54 *hugs* lots of love!!! &lt;3!!! ,1
9156,2009-05-03,@Quiggmate your album was wickedd ,1
9157,2009-05-22,"@adrianogarcia Ok, tend to use a dongle, but nice to know I could, even nicer to know iPhones can't  ",1
9158,2009-06-15,Just finished the &quot;good&quot; mission in inFamous. That game R*o*c*k*s ,1
9159,2009-05-10,Is backk ,1
9160,2009-06-01,"@tommcfly HEY, miss you Tom ! love you so much s2, I loved the show (28/05) was the best day of my life, thanks ",1
9161,2009-05-17,@Nieshalanae Welcome to Twitter! ,1
9162,2009-06-15,Were heading to anchorage zoo  lindey me amy and DC,1
9163,2009-06-16,@willy1945 np  we have more goodies to come!,1
9164,2009-06-15,Looking forward to going to the new house tonight!  Got the keys today!  ,1
9165,2009-06-07,"@HadleyDreib black, just the underneath though. ",1
9166,2009-05-17,scared about this laker game....... damn they better win ,1
9167,2009-06-07,YEA! The channel is back! ,1
9168,2009-05-22,"@yesyouu You can turn those updates off on your phone, I'm sure. ",1
9169,2009-05-09,@AubreyODay aw. wasn't it sad?! give ginger a little pat on the head for me!  mwah!,1
9170,2009-06-05,@RasmusBoserup heehe I've only watched about 10 times   I wonder what price it will be,1
9171,2009-05-22,@Medini Love paella in all it's forms. Sounds wonderful ,1
9172,2009-06-05,"http://www.squiby.net/level/278127 http://www.squiby.net/level/278128 Toshiro and Orihime - oh, how I love bleach on squiby &lt;3 ",1
9173,2009-06-07,Hey New Followers ,1
9174,2009-05-22,"@shinybetty that is the only thing coming to my mind- be careful, hope You'll hav a great day ",1
9175,2009-05-30,@karkaremtg Thanks for the comments on my blog! I agree the points you mentioned should have been included ,1
9176,2009-06-07,@MiriamCheah ok... i've got it ,1
9177,2009-06-01,@ReemaHamdan Don't you dare get sick!  ,1
9178,2009-04-21,@DonnieWahlberg you'll see ;) ,1
9179,2009-05-29,ooh wait they also have 16gb  yay,1
9180,2009-05-22,@Catwoman123 if you know the real demi moore and real lily allen could you let me know please? ta ,1
9181,2009-05-30,@jencorbett I got the DM via SMS. Will check it out in a bit ,1
9182,2009-06-15,@_stargirl i have indeed. i've been to... four? five next month  you?,1
9183,2009-05-30,@jonascyrusswift  What does our tickets say ?    xxxx,1
9184,2009-05-03,"rainy sunday, but theres no blues ",1
9185,2009-05-29,@itskristenbitch Which scene did you enjoy shooting the most? ,1
9186,2009-05-02,thanks for doing all that work ,1
9187,2009-05-22,Enjoying my ipod  ,1
9188,2009-06-07,@johncmayer haha. at least u have feast meal.. ,1
9189,2009-05-31,18 new Android phones to be released by the end of the year - http://tinyurl.com/oskkyn - biz is good ,1
9190,2009-05-02,"@beautifulfro Kel, the ducks are so beautiful ",1
9191,2009-06-05,@raracquel congrats on graduating love ,1
9192,2009-06-03,2 diff links ,1
9193,2009-06-15,I like demi's backround. Im gonna set it as mine ,1
9194,2009-06-15,Good morning people!  Feeling pretty good today. Listening to George Micheal &quot;Cowboys and Angels&quot; LOVE this song. One of my favorites ,1
9195,2009-06-07,going to lunch at my cousin's house today. Probably won't need dinner after that - they always put on an AMAZING spread. ,1
9196,2009-06-01,"@not_real_blonde ÑÐ¾Ð»ÑÐºÐ¾ ÑÑÐ¾ Ð²Ð¸Ð´ÐµÐ» ÑÐ²Ð¾Ñ Ð¿Ð¾Ð´ÑÑÐ³Ñ Ð¸ ÐºÐ¾Ð»Ð»ÐµÐ³Ñ, ÐºÐ°Ð¶ÐµÑÑ?Ñ?, Ð·Ð¾Ð²ÑÑ Ð?Ð°ÑÐ°Ð»ÑÑ?. ÐÐºÐ¾Ð»Ð¾ ÑÐ°Ð¼Ð¾Ð²Ð½Ð¸ÑÐµÑ?ÐºÐ¾Ð³Ð¾ Ñ?ÑÐ´Ð°. ",1
9197,2009-06-01,"gonna take nice photos later, wanna rent suit house out by net ",1
9198,2009-05-29,Warm day and a jr high party. ,1
9199,2009-05-17,I think today I will go to the mall ,1
9200,2009-06-05,Watching the Obama White House reminded me I should buy the 1st couple of seasons of West Wing. I love that show ,1
9201,2009-06-15,@librans hii  lol you finish dinner?,1
9202,2009-05-22,100th tweet... haha ,1
9203,2009-06-06,I realy enjoy the sims 3!! I have yet to resort to murderising my simling for entertainment!! ,1
9204,2009-05-18,really really loving j holidays &quot;thug commandments&quot; ,1
9205,2009-05-22,@danciotu pop over to Finland while you're at it! ,1
9206,2009-06-07,nothing like partying with friends with bonfire and crazy friends doing fun yet stupid stuff ,1
9207,2009-05-30,"The bands were great! Talked with friends from high school. Should I get a degree in EIMHBS, I would have a band to manage.  Nice.",1
9208,2009-05-17,#3hotwords - @britneyspears' &quot;phonography&quot; ,1
9209,2009-06-16,"@OhSweetNibblets i love daughtry + my chemical romance + mcfly. omigawsh, we havent spoken in years :L and now your online  hows ur gcses?",1
9210,2009-06-15,is able to go to the masquerade! ,1
9211,2009-06-03,@NCMayhem I took the #Pens as well in the #twtpool ,1
9212,2009-04-18,Going beddy bye ,1
9213,2009-05-22,@paudecanela_nz Boring!!!! (Sticking my tongue out @ you) LOL ,1
9214,2009-06-07,@estrogen: &quot;@Blippo  thanx! a long family day *g*&quot;  COOL  Y shouldn't Birds sing!! http://tinyurl.com/CCO-GLO... â« http://blip.fm/~7sfbm,1
9215,2009-05-29,@BraveLad  Thanks for the follow - interested and amused by your chairmanship of the American Independent Party. ,1
9216,2009-05-31,@patrissimo have him come demo Entranced so I can take a break ,1
9217,2009-06-01,thinks this week is going to be a good one ,1
9218,2009-05-31,@enzee17 All over the place. I get a LOT of it shipped from the States ,1
9219,2009-05-31,@girlonetrack my name isn't eileen but i do like it up the chuffer.. ,1
9220,2009-06-06,@strmofconscious Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
9221,2009-05-03,"@roshidoshi My mother also keeps a record of the books she reads. And, believe it or not, she reads more than I do! ",1
9222,2009-06-01,is tired today. Can't wait for the holidays to begin ,1
9223,2009-05-31,Slep all but 2hrs last night. Then drove home at 7am. Went to a friends breakfast party. Now just tired and bored. ,1
9224,2009-05-29,@adensityofsoul I'm an annual passholder too!! You'll love having one ,1
9225,2009-06-05,@fabglance1 I will have two of those for you as well!  anything else I need to eat for you?,1
9226,2009-06-05,@DonnieWahlberg I wish I was there to party it up with ya! Next month maybe if I can get my ass to Irvine ,1
9227,2009-06-01,@FollowWatch awesomeness ,1
9228,2009-05-17,"Enjoying a night a watchig TV, without taking my sleeping meds. ",1
9229,2009-06-15,@Andrewgoldstein Hahahh. Why reduced Fat?. lmfao.  come back to AZ ASAP. okay??. cos im in love with FNB now..Thanks//lol,1
9230,2009-05-31,@judyhino thanks  it mite be dumb.. lol ...? is it possible to loose inches on ur waist? if so how? im loosin sizes and wght.. not inches?,1
9231,2009-06-07,i LOVE pinball wizard i have decided. oops i was meant to be going to bed ay! hehe SO CHEEKY! not. nighty night! ,1
9232,2009-06-06,Leverage S02 comes out on July!   Yahoo!!,1
9233,2009-06-02,interview today. ,1
9234,2009-06-06,@cyanidesandwich sounds like a blast ,1
9235,2009-05-10,is waiting for her roast dinner  and has been up for agess,1
9236,2009-05-30,@CTaquechel17 what's the fun in that??? ,1
9237,2009-04-19,Photo: Currently reading this graphic novel. Really interesting so far.  http://tumblr.com/x7z1m7fap,1
9238,2009-05-17,decided to give this twitter thing a go again. Not sure if it's a dangerous idea. Barely have time for blogging these days ,1
9239,2009-06-07,@oukego Thomas Dolby of course!  &quot;Close but no CIgar&quot; is the name of the song.,1
9240,2009-06-16,i am once again pondering away with the sims 2 ,1
9241,2009-06-06,@AzraPhoenix hey! Aussie qualifier tonight at churchies. Yom is coming too so you won't be the only girl ,1
9242,2009-05-18,I just joined twitter!!! ,1
9243,2009-06-01,going to make some hot chocolate with pink and white marshmallows... ,1
9244,2009-05-31,@galm ???? ?????? ????. ???? ?? ???. ?? ????? ????? ?? ???? ?????? ????? ?????????  @fake_shidurey,1
9245,2009-05-14,"Shower, finals, long drive, OKLAHOMA. ",1
9246,2009-06-07,i just gained like 4 followers yay!!!!!! thank you  i really should get off the computer.....but i blame the coffeee,1
9247,2009-05-31,@KatieFforde Morning!!   Almost :@ end of Wedding Season but being dragged out on my bike instead.  You could just tell me how it ends. ;),1
9248,2009-05-10,@jensenclan88 hope we're on the same flight! ,1
9249,2009-05-29,FINALLY finished Tale of Two Cities last night.  I feel extremely triumphant.  ,1
9250,2009-06-07,Nice sunny day in la  yaay! Heading to laguna to get some lunch,1
9251,2009-05-31,I'm with Katie in California. ,1
9252,2009-06-07,going to grandparents houseeee for the day ,1
9253,2009-06-01,Sometimes @Grenhilda we need a little help from a friend! ,1
9254,2009-05-30,that would be alright ,1
9255,2009-05-31,re-arranged my room today ,1
9256,2009-05-31,@titaniumfish Its adorable; it'd make a work day a pleasure to wake up for! ,1
9257,2009-05-29,@Protodude Word from the mysterious Megaman guy.  You know who ,1
9258,2009-06-06,@PlasticSpastic_  me too ,1
9259,2009-05-30,@LovelyBlue27 nice to know the picnic went well...  sleep well tonight... u deserve it... sweet dreams... ;),1
9260,2009-06-07,@james3neal You said it much better than I did! ,1
9261,2009-06-05,got my ball dress. YAY. ,1
9262,2009-06-06,Wanting to see baby Alysia.  she brightens up my day. Maybe Ala Moana later.,1
9263,2009-06-01,@_andre1313 i know right? school is blahh.. but atleast we both have about 3 months off ,1
9264,2009-05-17,working on Sunday so I can be ready for Monday. ...I'm thankful for Jamba juice and their matcha green tea drinks ,1
9265,2009-05-18,my key today is yellow for the power of will and mind..... I think I'm gonna need it......but angels are always right ,1
9266,2009-04-18,listening to mcfly makes everything better. ,1
9267,2009-06-06,"just woke up.. n i'm working today! it's ok, cos tmr's my off day!!  good morning!! @atiysanlee @superaf @eirashinoda",1
9268,2009-06-02,"Beautiful sunny day can't wait to get outside...hope everyone has a great day, share some happiness ",1
9269,2009-05-17,I'm on my way to my first modelling shoot.  Sup Twitter?  ,1
9270,2009-05-29,All Rod has to do is pass his physical and he has the job! Thank you Jesus ,1
9271,2009-05-03,@RosevilleRockLn ok Pappa bear is taaaallllll! That is where it comes from. And your killa humor too. ,1
